Alloy formula;Alloy class;Cu;Al;Ag;B;Be;Ca;Co;Ce;Cr;Fe;Hf;La;Mg;Mn;Mo;Nb;Nd;Ni;P;Pb;Pr;Si;Sn;Ti;V;Zn;Zr;Tss (K);tss (h);CR reduction (%);Aging;Tag (K);tag (h);Secondary thermo-mechanical process;Hardness (HV);Yield strength (MPa);Ultimate tensile strength (MPa);Electrical conductivity (%IACS);DOI
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;673;3;Y;106;;;28;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;673;5;Y;107;;;29;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;673;10;Y;120;;;32;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;673;20;Y;112;;;31;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;673;40;Y;131;;;35;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;723;1;Y;102;;;28;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;723;3;Y;129;;;28;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;723;5;Y;127;;;29;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;723;10;Y;139;;;34;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;723;20;Y;131;;;38;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;723;40;Y;140;;;39;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;773;1;Y;125;;;27;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;773;3;Y;175;;;35;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;773;5;Y;167;;;36;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;773;10;Y;192;;;40;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;773;20;Y;186;;;39;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si;Cu-Ni-Si alloys;96.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0;0;0;1223;2;75;Y;773;40;Y;200;;;41;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;N;;;Y;81;;;23;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;673;1;Y;96;;;24;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;673;3;Y;115;;;28;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;673;5;Y;115;;;31;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;673;10;Y;113;;;33;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;673;20;Y;117;;;34;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;673;40;Y;135;;;38;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;723;1;Y;107;;;26;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;723;3;Y;129;;;29;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;723;5;Y;143;;;32;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;723;10;Y;157;;;36;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;723;20;Y;173;;;38;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;723;40;Y;172;;;39;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;773;1;Y;115;;;32;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;773;3;Y;164;;;35;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;773;5;Y;175;;;36;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;773;10;Y;200;;;41;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;773;20;Y;189;;;56;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.086V;Cu-Ni-Si alloys;96.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.09;0;0;1223;2;75;Y;773;40;Y;205;;;54;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;N;;;Y;84;;;24;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;673;1;Y;98;;;25;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;673;3;Y;108;;;26;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;673;5;Y;102;;;27;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;673;10;Y;111;;;29;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;673;20;Y;94;;;28;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;673;40;Y;137;;;30;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;723;1;Y;110;;;26;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;723;3;Y;113;;;28;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;723;5;Y;118;;;30;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;723;10;Y;146;;;35;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;723;20;Y;167;;;37;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;723;40;Y;172;;;39;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;773;1;Y;104;;;30;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;773;3;Y;152;;;35;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;773;5;Y;171;;;38;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;773;10;Y;169;;;45;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;773;20;Y;183;;;44;https://doi.org/10.1007/s12540-013-4002-x
Cu-2.8Ni-0.7Si-0.17V;Cu-Ni-Si alloys;96.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0.7;0;0;0.17;0;0;1223;2;75;Y;773;40;Y;195;;;49;https://doi.org/10.1007/s12540-013-4002-x
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;75;Y;723;0.5;N;248;;;31;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;75;Y;723;1;N;242;;;35;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;75;Y;723;2;N;208;;;42;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;75;Y;723;4;N;189;;;47;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;75;Y;723;8;N;162;;;52;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;75;Y;723;16;N;142;;;56;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;75;Y;723;32;N;130;;;57;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;75;Y;723;64;N;121;;;58;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;75;Y;723;128;N;121;;;61;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;75;Y;723;256;N;117;;;61;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;723;0.5;N;168;;;24;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;723;1;N;178;;;25;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;723;2;N;197;;;28;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;723;4;N;222;;;31;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;723;8;N;240;;;33;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;723;16;N;230;;;38;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;723;32;N;218;;;41;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;723;64;N;208;;;44;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;723;128;N;195;;;48;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;723;256;N;180;;;51;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;773;0.5;N;235;;;39;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;773;1;N;219;;;43;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;773;2;N;191;;;49;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;773;4;N;155;;;51;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;773;8;N;142;;;53;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;0;Y;773;16;N;120;;;54;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;70;Y;673;0.5;Y;204;;;51;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;70;Y;673;1;Y;179;;;53;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;70;Y;673;2;Y;159;;;56;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;70;Y;673;4;Y;149;;;59;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;70;Y;673;8;Y;134;;;61;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ni-0.7Si-0.3Zn;Cu-Ni-Si alloys;95.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0.7;0;0;0;0.3;0;1173;2;70;Y;673;16;Y;130;;;62;https://doi.org/10.1016/S0167-577X(02)01212-0
Cu-3.2Ti;Cu-Ti alloys;96.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;1223;0.25;60;Y;623;12;N;;;1049;11;https://doi.org/10.2320/matertrans.M2011173
Cu-3.2Ti;Cu-Ti alloys;96.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;1223;0.25;60;Y;623;24;N;;;1054;14;https://doi.org/10.2320/matertrans.M2011173
Cu-3.2Ti;Cu-Ti alloys;96.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;1223;0.25;60;Y;623;48;N;;;1030;18;https://doi.org/10.2320/matertrans.M2011173
Cu-3.2Ti;Cu-Ti alloys;96.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;1223;0.25;60;Y;623;72;N;;;1020;21;https://doi.org/10.2320/matertrans.M2011173
Cu-3.2Ti;Cu-Ti alloys;96.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;1223;0.25;60;Y;623;120;N;;;1007;29;https://doi.org/10.2320/matertrans.M2011173
Cu-3.2Ti;Cu-Ti alloys;96.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;1223;0.25;60;Y;623;168;N;;;997;32;https://doi.org/10.2320/matertrans.M2011173
Cu-3.2Ti;Cu-Ti alloys;96.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;1223;0.25;15;Y;653;1;N;;;769;6;https://doi.org/10.2320/matertrans.M2011173
Cu-3.2Ti;Cu-Ti alloys;96.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;1223;0.25;15;Y;653;3;N;;;773;7;https://doi.org/10.2320/matertrans.M2011173
Cu-3.2Ti;Cu-Ti alloys;96.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;1223;0.25;15;Y;653;6;N;;;783;7;https://doi.org/10.2320/matertrans.M2011173
